,lat_min,lon_min,lat_mid,lon_mid,lat_max,lon_max
1202,447097.0,4973453.0,447248.0,4973604.0,447399.0,4973755.0
1203,447097.0,4973755.0,447248.0,4973906.0,447399.0,4974057.0
1204,447097.0,4974057.0,447248.0,4974208.0,447399.0,4974359.0
1205,447097.0,4974359.0,447248.0,4974510.0,447399.0,4974661.0
1206,447097.0,4974661.0,447248.0,4974812.0,447399.0,4974963.0
1207,447097.0,4974963.0,447248.0,4975114.0,447399.0,4975265.0
1208,447097.0,4975265.0,447248.0,4975416.0,447399.0,4975567.0
1209,447097.0,4975567.0,447248.0,4975718.0,447399.0,4975869.0
1210,447097.0,4975869.0,447248.0,4976020.0,447399.0,4976171.0
1211,447097.0,4976171.0,447248.0,4976322.0,447399.0,4976473.0
1212,447097.0,4976473.0,447248.0,4976624.0,447399.0,4976775.0
1213,447097.0,4976775.0,447248.0,4976926.0,447399.0,4977077.0
1214,447097.0,4977077.0,447248.0,4977228.0,447399.0,4977379.0
1215,447097.0,4977379.0,447248.0,4977530.0,447399.0,4977681.0
1216,447097.0,4977681.0,447248.0,4977832.0,447399.0,4977983.0
1217,447097.0,4977983.0,447248.0,4978134.0,447399.0,4978285.0
1218,447097.0,4978285.0,447248.0,4978436.0,447399.0,4978587.0
1219,447097.0,4978587.0,447248.0,4978738.0,447399.0,4978889.0
1220,447097.0,4978889.0,447248.0,4979040.0,447399.0,4979191.0
1221,447097.0,4979191.0,447248.0,4979342.0,447399.0,4979493.0
1222,447097.0,4979493.0,447248.0,4979644.0,447399.0,4979795.0
1223,447097.0,4979795.0,447248.0,4979946.0,447399.0,4980097.0
1224,447097.0,4980097.0,447248.0,4980248.0,447399.0,4980399.0
1225,447097.0,4980399.0,447248.0,4980550.0,447399.0,4980701.0
1226,447097.0,4980701.0,447248.0,4980852.0,447399.0,4981003.0
1227,447097.0,4981003.0,447248.0,4981154.0,447399.0,4981305.0
1228,447097.0,4981305.0,447248.0,4981456.0,447399.0,4981607.0
1229,447097.0,4981607.0,447248.0,4981758.0,447399.0,4981909.0
1230,447097.0,4981909.0,447248.0,4982060.0,447399.0,4982211.0
1231,447097.0,4982211.0,447248.0,4982362.0,447399.0,4982513.0
1232,447097.0,4982513.0,447248.0,4982664.0,447399.0,4982815.0
1233,447097.0,4982815.0,447248.0,4982966.0,447399.0,4983117.0
1234,447097.0,4983117.0,447248.0,4983268.0,447399.0,4983419.0
1235,447097.0,4983419.0,447248.0,4983570.0,447399.0,4983721.0
1236,447097.0,4983721.0,447248.0,4983872.0,447399.0,4984023.0
1237,447097.0,4984023.0,447248.0,4984174.0,447399.0,4984325.0
1238,447097.0,4984325.0,447248.0,4984476.0,447399.0,4984627.0
1239,447097.0,4984627.0,447248.0,4984778.0,447399.0,4984929.0
1240,447097.0,4984929.0,447248.0,4985080.0,447399.0,4985231.0
1241,447097.0,4985231.0,447248.0,4985382.0,447399.0,4985533.0
1242,447097.0,4985533.0,447248.0,4985684.0,447399.0,4985835.0
1243,447097.0,4985835.0,447248.0,4985986.0,447399.0,4986137.0
1244,447097.0,4986137.0,447248.0,4986288.0,447399.0,4986439.0
1245,447097.0,4986439.0,447248.0,4986590.0,447399.0,4986741.0
1246,447097.0,4986741.0,447248.0,4986892.0,447399.0,4987043.0
1247,447097.0,4987043.0,447248.0,4987194.0,447399.0,4987345.0
1248,447097.0,4987345.0,447248.0,4987496.0,447399.0,4987647.0
1249,447097.0,4987647.0,447248.0,4987798.0,447399.0,4987949.0
1250,447399.0,4972849.0,447550.0,4973000.0,447701.0,4973151.0
1251,447399.0,4973151.0,447550.0,4973302.0,447701.0,4973453.0
1252,447399.0,4973453.0,447550.0,4973604.0,447701.0,4973755.0
1253,447399.0,4973755.0,447550.0,4973906.0,447701.0,4974057.0
1254,447399.0,4974057.0,447550.0,4974208.0,447701.0,4974359.0
1255,447399.0,4974359.0,447550.0,4974510.0,447701.0,4974661.0
1256,447399.0,4974661.0,447550.0,4974812.0,447701.0,4974963.0
1257,447399.0,4974963.0,447550.0,4975114.0,447701.0,4975265.0
1258,447399.0,4975265.0,447550.0,4975416.0,447701.0,4975567.0
1259,447399.0,4975567.0,447550.0,4975718.0,447701.0,4975869.0
1260,447399.0,4975869.0,447550.0,4976020.0,447701.0,4976171.0
1261,447399.0,4976171.0,447550.0,4976322.0,447701.0,4976473.0
1262,447399.0,4976473.0,447550.0,4976624.0,447701.0,4976775.0
1263,447399.0,4976775.0,447550.0,4976926.0,447701.0,4977077.0
1264,447399.0,4977077.0,447550.0,4977228.0,447701.0,4977379.0
1265,447399.0,4977379.0,447550.0,4977530.0,447701.0,4977681.0
1266,447399.0,4977681.0,447550.0,4977832.0,447701.0,4977983.0
1267,447399.0,4977983.0,447550.0,4978134.0,447701.0,4978285.0
1268,447399.0,4978285.0,447550.0,4978436.0,447701.0,4978587.0
1269,447399.0,4978587.0,447550.0,4978738.0,447701.0,4978889.0
1270,447399.0,4978889.0,447550.0,4979040.0,447701.0,4979191.0
1271,447399.0,4979191.0,447550.0,4979342.0,447701.0,4979493.0
1272,447399.0,4979493.0,447550.0,4979644.0,447701.0,4979795.0
1273,447399.0,4979795.0,447550.0,4979946.0,447701.0,4980097.0
1274,447399.0,4980097.0,447550.0,4980248.0,447701.0,4980399.0
1275,447399.0,4980399.0,447550.0,4980550.0,447701.0,4980701.0
1276,447399.0,4980701.0,447550.0,4980852.0,447701.0,4981003.0
1277,447399.0,4981003.0,447550.0,4981154.0,447701.0,4981305.0
1278,447399.0,4981305.0,447550.0,4981456.0,447701.0,4981607.0
1279,447399.0,4981607.0,447550.0,4981758.0,447701.0,4981909.0
1280,447399.0,4981909.0,447550.0,4982060.0,447701.0,4982211.0
1281,447399.0,4982211.0,447550.0,4982362.0,447701.0,4982513.0
1282,447399.0,4982513.0,447550.0,4982664.0,447701.0,4982815.0
1283,447399.0,4982815.0,447550.0,4982966.0,447701.0,4983117.0
1284,447399.0,4983117.0,447550.0,4983268.0,447701.0,4983419.0
1285,447399.0,4983419.0,447550.0,4983570.0,447701.0,4983721.0
1286,447399.0,4983721.0,447550.0,4983872.0,447701.0,4984023.0
1287,447399.0,4984023.0,447550.0,4984174.0,447701.0,4984325.0
1288,447399.0,4984325.0,447550.0,4984476.0,447701.0,4984627.0
1289,447399.0,4984627.0,447550.0,4984778.0,447701.0,4984929.0
1290,447399.0,4984929.0,447550.0,4985080.0,447701.0,4985231.0
1291,447399.0,4985231.0,447550.0,4985382.0,447701.0,4985533.0
1292,447399.0,4985533.0,447550.0,4985684.0,447701.0,4985835.0
1293,447399.0,4985835.0,447550.0,4985986.0,447701.0,4986137.0
1294,447399.0,4986137.0,447550.0,4986288.0,447701.0,4986439.0
1295,447399.0,4986439.0,447550.0,4986590.0,447701.0,4986741.0
1296,447399.0,4986741.0,447550.0,4986892.0,447701.0,4987043.0
1297,447399.0,4987043.0,447550.0,4987194.0,447701.0,4987345.0
1298,447399.0,4987345.0,447550.0,4987496.0,447701.0,4987647.0
1299,447399.0,4987647.0,447550.0,4987798.0,447701.0,4987949.0
1300,447701.0,4972849.0,447852.0,4973000.0,448003.0,4973151.0
1301,447701.0,4973151.0,447852.0,4973302.0,448003.0,4973453.0
1302,447701.0,4973453.0,447852.0,4973604.0,448003.0,4973755.0
1303,447701.0,4973755.0,447852.0,4973906.0,448003.0,4974057.0
1304,447701.0,4974057.0,447852.0,4974208.0,448003.0,4974359.0
1305,447701.0,4974359.0,447852.0,4974510.0,448003.0,4974661.0
1306,447701.0,4974661.0,447852.0,4974812.0,448003.0,4974963.0
1307,447701.0,4974963.0,447852.0,4975114.0,448003.0,4975265.0
1308,447701.0,4975265.0,447852.0,4975416.0,448003.0,4975567.0
1309,447701.0,4975567.0,447852.0,4975718.0,448003.0,4975869.0
1310,447701.0,4975869.0,447852.0,4976020.0,448003.0,4976171.0
1311,447701.0,4976171.0,447852.0,4976322.0,448003.0,4976473.0
1312,447701.0,4976473.0,447852.0,4976624.0,448003.0,4976775.0
1313,447701.0,4976775.0,447852.0,4976926.0,448003.0,4977077.0
1314,447701.0,4977077.0,447852.0,4977228.0,448003.0,4977379.0
1315,447701.0,4977379.0,447852.0,4977530.0,448003.0,4977681.0
1316,447701.0,4977681.0,447852.0,4977832.0,448003.0,4977983.0
1317,447701.0,4977983.0,447852.0,4978134.0,448003.0,4978285.0
1318,447701.0,4978285.0,447852.0,4978436.0,448003.0,4978587.0
1319,447701.0,4978587.0,447852.0,4978738.0,448003.0,4978889.0
1320,447701.0,4978889.0,447852.0,4979040.0,448003.0,4979191.0
1321,447701.0,4979191.0,447852.0,4979342.0,448003.0,4979493.0
1322,447701.0,4979493.0,447852.0,4979644.0,448003.0,4979795.0
1323,447701.0,4979795.0,447852.0,4979946.0,448003.0,4980097.0
1324,447701.0,4980097.0,447852.0,4980248.0,448003.0,4980399.0
1325,447701.0,4980399.0,447852.0,4980550.0,448003.0,4980701.0
1326,447701.0,4980701.0,447852.0,4980852.0,448003.0,4981003.0
1327,447701.0,4981003.0,447852.0,4981154.0,448003.0,4981305.0
1328,447701.0,4981305.0,447852.0,4981456.0,448003.0,4981607.0
1329,447701.0,4981607.0,447852.0,4981758.0,448003.0,4981909.0
1330,447701.0,4981909.0,447852.0,4982060.0,448003.0,4982211.0
1331,447701.0,4982211.0,447852.0,4982362.0,448003.0,4982513.0
1332,447701.0,4982513.0,447852.0,4982664.0,448003.0,4982815.0
1333,447701.0,4982815.0,447852.0,4982966.0,448003.0,4983117.0
1334,447701.0,4983117.0,447852.0,4983268.0,448003.0,4983419.0
1335,447701.0,4983419.0,447852.0,4983570.0,448003.0,4983721.0
1336,447701.0,4983721.0,447852.0,4983872.0,448003.0,4984023.0
1337,447701.0,4984023.0,447852.0,4984174.0,448003.0,4984325.0
1338,447701.0,4984325.0,447852.0,4984476.0,448003.0,4984627.0
1339,447701.0,4984627.0,447852.0,4984778.0,448003.0,4984929.0
1340,447701.0,4984929.0,447852.0,4985080.0,448003.0,4985231.0
1341,447701.0,4985231.0,447852.0,4985382.0,448003.0,4985533.0
1342,447701.0,4985533.0,447852.0,4985684.0,448003.0,4985835.0
1343,447701.0,4985835.0,447852.0,4985986.0,448003.0,4986137.0
1344,447701.0,4986137.0,447852.0,4986288.0,448003.0,4986439.0
1345,447701.0,4986439.0,447852.0,4986590.0,448003.0,4986741.0
1346,447701.0,4986741.0,447852.0,4986892.0,448003.0,4987043.0
1347,447701.0,4987043.0,447852.0,4987194.0,448003.0,4987345.0
1348,447701.0,4987345.0,447852.0,4987496.0,448003.0,4987647.0
1349,447701.0,4987647.0,447852.0,4987798.0,448003.0,4987949.0
1350,448003.0,4972849.0,448154.0,4973000.0,448305.0,4973151.0
1351,448003.0,4973151.0,448154.0,4973302.0,448305.0,4973453.0
1352,448003.0,4973453.0,448154.0,4973604.0,448305.0,4973755.0
1353,448003.0,4973755.0,448154.0,4973906.0,448305.0,4974057.0
1354,448003.0,4974057.0,448154.0,4974208.0,448305.0,4974359.0
1355,448003.0,4974359.0,448154.0,4974510.0,448305.0,4974661.0
1356,448003.0,4974661.0,448154.0,4974812.0,448305.0,4974963.0
1357,448003.0,4974963.0,448154.0,4975114.0,448305.0,4975265.0
1358,448003.0,4975265.0,448154.0,4975416.0,448305.0,4975567.0
1359,448003.0,4975567.0,448154.0,4975718.0,448305.0,4975869.0
1360,448003.0,4975869.0,448154.0,4976020.0,448305.0,4976171.0
1361,448003.0,4976171.0,448154.0,4976322.0,448305.0,4976473.0
1362,448003.0,4976473.0,448154.0,4976624.0,448305.0,4976775.0
1363,448003.0,4976775.0,448154.0,4976926.0,448305.0,4977077.0
1364,448003.0,4977077.0,448154.0,4977228.0,448305.0,4977379.0
1365,448003.0,4977379.0,448154.0,4977530.0,448305.0,4977681.0
1366,448003.0,4977681.0,448154.0,4977832.0,448305.0,4977983.0
1367,448003.0,4977983.0,448154.0,4978134.0,448305.0,4978285.0
1368,448003.0,4978285.0,448154.0,4978436.0,448305.0,4978587.0
1369,448003.0,4978587.0,448154.0,4978738.0,448305.0,4978889.0
1370,448003.0,4978889.0,448154.0,4979040.0,448305.0,4979191.0
1371,448003.0,4979191.0,448154.0,4979342.0,448305.0,4979493.0
1372,448003.0,4979493.0,448154.0,4979644.0,448305.0,4979795.0
1373,448003.0,4979795.0,448154.0,4979946.0,448305.0,4980097.0
1374,448003.0,4980097.0,448154.0,4980248.0,448305.0,4980399.0
1375,448003.0,4980399.0,448154.0,4980550.0,448305.0,4980701.0
1376,448003.0,4980701.0,448154.0,4980852.0,448305.0,4981003.0
1377,448003.0,4981003.0,448154.0,4981154.0,448305.0,4981305.0
1378,448003.0,4981305.0,448154.0,4981456.0,448305.0,4981607.0
1379,448003.0,4981607.0,448154.0,4981758.0,448305.0,4981909.0
1380,448003.0,4981909.0,448154.0,4982060.0,448305.0,4982211.0
1381,448003.0,4982211.0,448154.0,4982362.0,448305.0,4982513.0
1382,448003.0,4982513.0,448154.0,4982664.0,448305.0,4982815.0
1383,448003.0,4982815.0,448154.0,4982966.0,448305.0,4983117.0
1384,448003.0,4983117.0,448154.0,4983268.0,448305.0,4983419.0
1385,448003.0,4983419.0,448154.0,4983570.0,448305.0,4983721.0
1386,448003.0,4983721.0,448154.0,4983872.0,448305.0,4984023.0
1387,448003.0,4984023.0,448154.0,4984174.0,448305.0,4984325.0
1388,448003.0,4984325.0,448154.0,4984476.0,448305.0,4984627.0
1389,448003.0,4984627.0,448154.0,4984778.0,448305.0,4984929.0
1390,448003.0,4984929.0,448154.0,4985080.0,448305.0,4985231.0
1391,448003.0,4985231.0,448154.0,4985382.0,448305.0,4985533.0
1392,448003.0,4985533.0,448154.0,4985684.0,448305.0,4985835.0
1393,448003.0,4985835.0,448154.0,4985986.0,448305.0,4986137.0
1394,448003.0,4986137.0,448154.0,4986288.0,448305.0,4986439.0
1395,448003.0,4986439.0,448154.0,4986590.0,448305.0,4986741.0
1396,448003.0,4986741.0,448154.0,4986892.0,448305.0,4987043.0
1397,448003.0,4987043.0,448154.0,4987194.0,448305.0,4987345.0
1398,448003.0,4987345.0,448154.0,4987496.0,448305.0,4987647.0
1399,448003.0,4987647.0,448154.0,4987798.0,448305.0,4987949.0
1400,448305.0,4972849.0,448456.0,4973000.0,448607.0,4973151.0
1401,448305.0,4973151.0,448456.0,4973302.0,448607.0,4973453.0
1402,448305.0,4973453.0,448456.0,4973604.0,448607.0,4973755.0
1403,448305.0,4973755.0,448456.0,4973906.0,448607.0,4974057.0
1404,448305.0,4974057.0,448456.0,4974208.0,448607.0,4974359.0
1405,448305.0,4974359.0,448456.0,4974510.0,448607.0,4974661.0
1406,448305.0,4974661.0,448456.0,4974812.0,448607.0,4974963.0
1407,448305.0,4974963.0,448456.0,4975114.0,448607.0,4975265.0
1408,448305.0,4975265.0,448456.0,4975416.0,448607.0,4975567.0
1409,448305.0,4975567.0,448456.0,4975718.0,448607.0,4975869.0
1410,448305.0,4975869.0,448456.0,4976020.0,448607.0,4976171.0
1411,448305.0,4976171.0,448456.0,4976322.0,448607.0,4976473.0
1412,448305.0,4976473.0,448456.0,4976624.0,448607.0,4976775.0
1413,448305.0,4976775.0,448456.0,4976926.0,448607.0,4977077.0
1414,448305.0,4977077.0,448456.0,4977228.0,448607.0,4977379.0
1415,448305.0,4977379.0,448456.0,4977530.0,448607.0,4977681.0
1416,448305.0,4977681.0,448456.0,4977832.0,448607.0,4977983.0
1417,448305.0,4977983.0,448456.0,4978134.0,448607.0,4978285.0
1418,448305.0,4978285.0,448456.0,4978436.0,448607.0,4978587.0
1419,448305.0,4978587.0,448456.0,4978738.0,448607.0,4978889.0
1420,448305.0,4978889.0,448456.0,4979040.0,448607.0,4979191.0
1421,448305.0,4979191.0,448456.0,4979342.0,448607.0,4979493.0
1422,448305.0,4979493.0,448456.0,4979644.0,448607.0,4979795.0
1423,448305.0,4979795.0,448456.0,4979946.0,448607.0,4980097.0
1424,448305.0,4980097.0,448456.0,4980248.0,448607.0,4980399.0
1425,448305.0,4980399.0,448456.0,4980550.0,448607.0,4980701.0
1426,448305.0,4980701.0,448456.0,4980852.0,448607.0,4981003.0
1427,448305.0,4981003.0,448456.0,4981154.0,448607.0,4981305.0
1428,448305.0,4981305.0,448456.0,4981456.0,448607.0,4981607.0
1429,448305.0,4981607.0,448456.0,4981758.0,448607.0,4981909.0
1430,448305.0,4981909.0,448456.0,4982060.0,448607.0,4982211.0
1431,448305.0,4982211.0,448456.0,4982362.0,448607.0,4982513.0
1432,448305.0,4982513.0,448456.0,4982664.0,448607.0,4982815.0
1433,448305.0,4982815.0,448456.0,4982966.0,448607.0,4983117.0
1434,448305.0,4983117.0,448456.0,4983268.0,448607.0,4983419.0
1435,448305.0,4983419.0,448456.0,4983570.0,448607.0,4983721.0
1436,448305.0,4983721.0,448456.0,4983872.0,448607.0,4984023.0
1437,448305.0,4984023.0,448456.0,4984174.0,448607.0,4984325.0
1438,448305.0,4984325.0,448456.0,4984476.0,448607.0,4984627.0
1439,448305.0,4984627.0,448456.0,4984778.0,448607.0,4984929.0
1440,448305.0,4984929.0,448456.0,4985080.0,448607.0,4985231.0
1441,448305.0,4985231.0,448456.0,4985382.0,448607.0,4985533.0
1442,448305.0,4985533.0,448456.0,4985684.0,448607.0,4985835.0
1443,448305.0,4985835.0,448456.0,4985986.0,448607.0,4986137.0
1444,448305.0,4986137.0,448456.0,4986288.0,448607.0,4986439.0
1445,448305.0,4986439.0,448456.0,4986590.0,448607.0,4986741.0
1446,448305.0,4986741.0,448456.0,4986892.0,448607.0,4987043.0
1447,448305.0,4987043.0,448456.0,4987194.0,448607.0,4987345.0
1448,448305.0,4987345.0,448456.0,4987496.0,448607.0,4987647.0
1449,448305.0,4987647.0,448456.0,4987798.0,448607.0,4987949.0
1450,448607.0,4972849.0,448758.0,4973000.0,448909.0,4973151.0
1451,448607.0,4973151.0,448758.0,4973302.0,448909.0,4973453.0
1452,448607.0,4973453.0,448758.0,4973604.0,448909.0,4973755.0
1453,448607.0,4973755.0,448758.0,4973906.0,448909.0,4974057.0
1454,448607.0,4974057.0,448758.0,4974208.0,448909.0,4974359.0
1455,448607.0,4974359.0,448758.0,4974510.0,448909.0,4974661.0
1456,448607.0,4974661.0,448758.0,4974812.0,448909.0,4974963.0
1457,448607.0,4974963.0,448758.0,4975114.0,448909.0,4975265.0
1458,448607.0,4975265.0,448758.0,4975416.0,448909.0,4975567.0
1459,448607.0,4975567.0,448758.0,4975718.0,448909.0,4975869.0
1460,448607.0,4975869.0,448758.0,4976020.0,448909.0,4976171.0
1461,448607.0,4976171.0,448758.0,4976322.0,448909.0,4976473.0
1462,448607.0,4976473.0,448758.0,4976624.0,448909.0,4976775.0
1463,448607.0,4976775.0,448758.0,4976926.0,448909.0,4977077.0
1464,448607.0,4977077.0,448758.0,4977228.0,448909.0,4977379.0
1465,448607.0,4977379.0,448758.0,4977530.0,448909.0,4977681.0
1466,448607.0,4977681.0,448758.0,4977832.0,448909.0,4977983.0
1467,448607.0,4977983.0,448758.0,4978134.0,448909.0,4978285.0
1468,448607.0,4978285.0,448758.0,4978436.0,448909.0,4978587.0
1469,448607.0,4978587.0,448758.0,4978738.0,448909.0,4978889.0
1470,448607.0,4978889.0,448758.0,4979040.0,448909.0,4979191.0
1471,448607.0,4979191.0,448758.0,4979342.0,448909.0,4979493.0
1472,448607.0,4979493.0,448758.0,4979644.0,448909.0,4979795.0
1473,448607.0,4979795.0,448758.0,4979946.0,448909.0,4980097.0
1474,448607.0,4980097.0,448758.0,4980248.0,448909.0,4980399.0
1475,448607.0,4980399.0,448758.0,4980550.0,448909.0,4980701.0
1476,448607.0,4980701.0,448758.0,4980852.0,448909.0,4981003.0
1477,448607.0,4981003.0,448758.0,4981154.0,448909.0,4981305.0
1478,448607.0,4981305.0,448758.0,4981456.0,448909.0,4981607.0
1479,448607.0,4981607.0,448758.0,4981758.0,448909.0,4981909.0
1480,448607.0,4981909.0,448758.0,4982060.0,448909.0,4982211.0
1481,448607.0,4982211.0,448758.0,4982362.0,448909.0,4982513.0
1482,448607.0,4982513.0,448758.0,4982664.0,448909.0,4982815.0
1483,448607.0,4982815.0,448758.0,4982966.0,448909.0,4983117.0
1484,448607.0,4983117.0,448758.0,4983268.0,448909.0,4983419.0
1485,448607.0,4983419.0,448758.0,4983570.0,448909.0,4983721.0
1486,448607.0,4983721.0,448758.0,4983872.0,448909.0,4984023.0
1487,448607.0,4984023.0,448758.0,4984174.0,448909.0,4984325.0
1488,448607.0,4984325.0,448758.0,4984476.0,448909.0,4984627.0
1489,448607.0,4984627.0,448758.0,4984778.0,448909.0,4984929.0
1490,448607.0,4984929.0,448758.0,4985080.0,448909.0,4985231.0
1491,448607.0,4985231.0,448758.0,4985382.0,448909.0,4985533.0
1492,448607.0,4985533.0,448758.0,4985684.0,448909.0,4985835.0
1493,448607.0,4985835.0,448758.0,4985986.0,448909.0,4986137.0
1494,448607.0,4986137.0,448758.0,4986288.0,448909.0,4986439.0
1495,448607.0,4986439.0,448758.0,4986590.0,448909.0,4986741.0
1496,448607.0,4986741.0,448758.0,4986892.0,448909.0,4987043.0
1497,448607.0,4987043.0,448758.0,4987194.0,448909.0,4987345.0
1498,448607.0,4987345.0,448758.0,4987496.0,448909.0,4987647.0
1499,448607.0,4987647.0,448758.0,4987798.0,448909.0,4987949.0
1500,448909.0,4972849.0,449060.0,4973000.0,449211.0,4973151.0
1501,448909.0,4973151.0,449060.0,4973302.0,449211.0,4973453.0
1502,448909.0,4973453.0,449060.0,4973604.0,449211.0,4973755.0
1503,448909.0,4973755.0,449060.0,4973906.0,449211.0,4974057.0
1504,448909.0,4974057.0,449060.0,4974208.0,449211.0,4974359.0
1505,448909.0,4974359.0,449060.0,4974510.0,449211.0,4974661.0
1506,448909.0,4974661.0,449060.0,4974812.0,449211.0,4974963.0
1507,448909.0,4974963.0,449060.0,4975114.0,449211.0,4975265.0
1508,448909.0,4975265.0,449060.0,4975416.0,449211.0,4975567.0
1509,448909.0,4975567.0,449060.0,4975718.0,449211.0,4975869.0
1510,448909.0,4975869.0,449060.0,4976020.0,449211.0,4976171.0
1511,448909.0,4976171.0,449060.0,4976322.0,449211.0,4976473.0
1512,448909.0,4976473.0,449060.0,4976624.0,449211.0,4976775.0
1513,448909.0,4976775.0,449060.0,4976926.0,449211.0,4977077.0
1514,448909.0,4977077.0,449060.0,4977228.0,449211.0,4977379.0
1515,448909.0,4977379.0,449060.0,4977530.0,449211.0,4977681.0
1516,448909.0,4977681.0,449060.0,4977832.0,449211.0,4977983.0
1517,448909.0,4977983.0,449060.0,4978134.0,449211.0,4978285.0
1518,448909.0,4978285.0,449060.0,4978436.0,449211.0,4978587.0
1519,448909.0,4978587.0,449060.0,4978738.0,449211.0,4978889.0
1520,448909.0,4978889.0,449060.0,4979040.0,449211.0,4979191.0
1521,448909.0,4979191.0,449060.0,4979342.0,449211.0,4979493.0
1522,448909.0,4979493.0,449060.0,4979644.0,449211.0,4979795.0
1523,448909.0,4979795.0,449060.0,4979946.0,449211.0,4980097.0
1524,448909.0,4980097.0,449060.0,4980248.0,449211.0,4980399.0
1525,448909.0,4980399.0,449060.0,4980550.0,449211.0,4980701.0
1526,448909.0,4980701.0,449060.0,4980852.0,449211.0,4981003.0
1527,448909.0,4981003.0,449060.0,4981154.0,449211.0,4981305.0
1528,448909.0,4981305.0,449060.0,4981456.0,449211.0,4981607.0
1529,448909.0,4981607.0,449060.0,4981758.0,449211.0,4981909.0
1530,448909.0,4981909.0,449060.0,4982060.0,449211.0,4982211.0
1531,448909.0,4982211.0,449060.0,4982362.0,449211.0,4982513.0
1532,448909.0,4982513.0,449060.0,4982664.0,449211.0,4982815.0
1533,448909.0,4982815.0,449060.0,4982966.0,449211.0,4983117.0
1534,448909.0,4983117.0,449060.0,4983268.0,449211.0,4983419.0
1535,448909.0,4983419.0,449060.0,4983570.0,449211.0,4983721.0
1536,448909.0,4983721.0,449060.0,4983872.0,449211.0,4984023.0
1537,448909.0,4984023.0,449060.0,4984174.0,449211.0,4984325.0
1538,448909.0,4984325.0,449060.0,4984476.0,449211.0,4984627.0
1539,448909.0,4984627.0,449060.0,4984778.0,449211.0,4984929.0
1540,448909.0,4984929.0,449060.0,4985080.0,449211.0,4985231.0
1541,448909.0,4985231.0,449060.0,4985382.0,449211.0,4985533.0
1542,448909.0,4985533.0,449060.0,4985684.0,449211.0,4985835.0
1543,448909.0,4985835.0,449060.0,4985986.0,449211.0,4986137.0
1544,448909.0,4986137.0,449060.0,4986288.0,449211.0,4986439.0
1545,448909.0,4986439.0,449060.0,4986590.0,449211.0,4986741.0
1546,448909.0,4986741.0,449060.0,4986892.0,449211.0,4987043.0
1547,448909.0,4987043.0,449060.0,4987194.0,449211.0,4987345.0
1548,448909.0,4987345.0,449060.0,4987496.0,449211.0,4987647.0
1549,448909.0,4987647.0,449060.0,4987798.0,449211.0,4987949.0
1550,449211.0,4972849.0,449362.0,4973000.0,449513.0,4973151.0
1551,449211.0,4973151.0,449362.0,4973302.0,449513.0,4973453.0
1552,449211.0,4973453.0,449362.0,4973604.0,449513.0,4973755.0
1553,449211.0,4973755.0,449362.0,4973906.0,449513.0,4974057.0
1554,449211.0,4974057.0,449362.0,4974208.0,449513.0,4974359.0
1555,449211.0,4974359.0,449362.0,4974510.0,449513.0,4974661.0
1556,449211.0,4974661.0,449362.0,4974812.0,449513.0,4974963.0
1557,449211.0,4974963.0,449362.0,4975114.0,449513.0,4975265.0
1558,449211.0,4975265.0,449362.0,4975416.0,449513.0,4975567.0
1559,449211.0,4975567.0,449362.0,4975718.0,449513.0,4975869.0
1560,449211.0,4975869.0,449362.0,4976020.0,449513.0,4976171.0
1561,449211.0,4976171.0,449362.0,4976322.0,449513.0,4976473.0
1562,449211.0,4976473.0,449362.0,4976624.0,449513.0,4976775.0
1563,449211.0,4976775.0,449362.0,4976926.0,449513.0,4977077.0
1564,449211.0,4977077.0,449362.0,4977228.0,449513.0,4977379.0
1565,449211.0,4977379.0,449362.0,4977530.0,449513.0,4977681.0
1566,449211.0,4977681.0,449362.0,4977832.0,449513.0,4977983.0
1567,449211.0,4977983.0,449362.0,4978134.0,449513.0,4978285.0
1568,449211.0,4978285.0,449362.0,4978436.0,449513.0,4978587.0
1569,449211.0,4978587.0,449362.0,4978738.0,449513.0,4978889.0
1570,449211.0,4978889.0,449362.0,4979040.0,449513.0,4979191.0
1571,449211.0,4979191.0,449362.0,4979342.0,449513.0,4979493.0
1572,449211.0,4979493.0,449362.0,4979644.0,449513.0,4979795.0
1573,449211.0,4979795.0,449362.0,4979946.0,449513.0,4980097.0
1574,449211.0,4980097.0,449362.0,4980248.0,449513.0,4980399.0
1575,449211.0,4980399.0,449362.0,4980550.0,449513.0,4980701.0
1576,449211.0,4980701.0,449362.0,4980852.0,449513.0,4981003.0
1577,449211.0,4981003.0,449362.0,4981154.0,449513.0,4981305.0
1578,449211.0,4981305.0,449362.0,4981456.0,449513.0,4981607.0
1579,449211.0,4981607.0,449362.0,4981758.0,449513.0,4981909.0
1580,449211.0,4981909.0,449362.0,4982060.0,449513.0,4982211.0
1581,449211.0,4982211.0,449362.0,4982362.0,449513.0,4982513.0
1582,449211.0,4982513.0,449362.0,4982664.0,449513.0,4982815.0
1583,449211.0,4982815.0,449362.0,4982966.0,449513.0,4983117.0
1584,449211.0,4983117.0,449362.0,4983268.0,449513.0,4983419.0
1585,449211.0,4983419.0,449362.0,4983570.0,449513.0,4983721.0
1586,449211.0,4983721.0,449362.0,4983872.0,449513.0,4984023.0
1587,449211.0,4984023.0,449362.0,4984174.0,449513.0,4984325.0
1588,449211.0,4984325.0,449362.0,4984476.0,449513.0,4984627.0
